fecha,Amaluza,Mazar,Sopladora,Mazar_margen_sobre_min,Mazar_margen_bajo_max,Mazar_dentro_de_banda,Mazar_distancia_a_critico,Amaluza_margen_sobre_min,Amaluza_margen_bajo_max,Amaluza_dentro_de_banda,Sopladora_margen_sobre_min,Sopladora_margen_bajo_max,Sopladora_dentro_de_banda
2024-09-11,1987.72,2129.64,1316.1,31.64,23.36,True,14.64,12.72,3.28,True,4.1,1.9,True
2024-09-12,1987.12,2127.87,1316.41,29.87,25.13,True,12.87,12.12,3.88,True,4.41,1.59,True
2024-09-13,1986.81,2126.07,1316.12,28.07,26.93,True,11.07,11.81,4.19,True,4.12,1.88,True
2024-09-14,1986.3,2124.78,1315.42,26.78,28.22,True,9.78,11.3,4.7,True,3.42,2.58,True
2024-09-15,1985.75,2123.67,1315.11,25.67,29.33,True,8.67,10.75,5.25,True,3.11,2.89,True
2024-09-16,1985.93,2122.27,1315.24,24.27,30.73,True,7.27,10.93,5.07,True,3.24,2.76,True
2024-09-17,1984.49,2121.6,1314.69,23.6,31.4,True,6.6,9.49,6.51,True,2.69,3.31,True
2024-09-18,1983.94,2120.32,1315.03,22.32,32.68,True,5.32,8.94,7.06,True,3.03,2.97,True
2024-09-19,1983.87,2119.42,1315.08,21.42,33.58,True,4.42,8.87,7.13,True,3.08,2.92,True
2024-09-20,1982.43,2117.95,1314.85,19.95,35.05,True,2.95,7.43,8.57,True,2.85,3.15,True
2024-09-21,1981.97,2116.46,1315.62,18.46,36.54,True,1.46,6.97,9.03,True,3.62,2.38,True
2024-09-22,1982.34,2117.11,1315.02,19.11,35.89,True,2.11,7.34,8.66,True,3.02,2.98,True
2024-09-23,1983.12,2117.63,1315.02,19.63,35.37,True,2.63,8.12,7.88,True,3.02,2.98,True
2024-09-24,1984.06,2117.6,1314.14,19.6,35.4,True,2.6,9.06,6.94,True,2.14,3.86,True
2024-09-25,1985.93,2116.78,1315.29,18.78,36.22,True,1.78,10.93,5.07,True,3.29,2.71,True
2024-09-26,1985.02,2116.92,1315.07,18.92,36.08,True,1.92,10.02,5.98,True,3.07,2.93,True
2024-09-27,1984.49,2116.85,1315.34,18.85,36.15,True,1.85,9.49,6.51,True,3.34,2.66,True
2024-09-28,1984.69,2117.14,1315.39,19.14,35.86,True,2.14,9.69,6.31,True,3.39,2.61,True
2024-09-29,1984.86,2117.58,1315.88,19.58,35.42,True,2.58,9.86,6.14,True,3.88,2.12,True
2024-09-30,,,,,,False,,,,False,,,False
2024-10-01,1985.82,2118.97,1315.08,20.97,34.03,True,3.97,10.82,5.18,True,3.08,2.92,True
2024-10-02,1985.58,2119.42,1315.35,21.42,33.58,True,4.42,10.58,5.42,True,3.35,2.65,True
2024-10-03,1985.22,2119.9,1314.5,21.9,33.1,True,4.9,10.22,5.78,True,2.5,3.5,True
2024-10-04,1984.06,2118.8,1314.63,20.8,34.2,True,3.8,9.06,6.94,True,2.63,3.37,True
2024-10-05,1983.79,2117.8,1314.97,19.8,35.2,True,2.8,8.79,7.21,True,2.97,3.03,True
2024-10-06,1984.14,2116.74,1315.51,18.74,36.26,True,1.74,9.14,6.86,True,3.51,2.49,True
2024-10-07,1983.32,2115.13,1316.35,17.13,37.87,True,0.13,8.32,7.68,True,4.35,1.65,True
2024-10-08,1982.6,2113.11,1316.3,15.11,39.89,True,-1.89,7.6,8.4,True,4.3,1.7,True
2024-10-09,1980.9,2112.73,1315.52,14.73,40.27,True,-2.27,5.9,10.1,True,3.52,2.48,True
2024-10-10,1980.62,2112.6,1314.76,14.6,40.4,True,-2.4,5.62,10.38,True,2.76,3.24,True
2024-10-11,1980.83,2113.12,1315.08,15.12,39.88,True,-1.88,5.83,10.17,True,3.08,2.92,True
2024-10-12,1980.19,2113.68,1315.05,15.68,39.32,True,-1.32,5.19,10.81,True,3.05,2.95,True
2024-10-13,1980.81,2114.31,1315.27,16.31,38.69,True,-0.69,5.81,10.19,True,3.27,2.73,True
2024-10-14,1981.64,2115.24,1315.37,17.24,37.76,True,0.24,6.64,9.36,True,3.37,2.63,True
2024-10-15,1983.05,2116.33,1314.73,18.33,36.67,True,1.33,8.05,7.95,True,2.73,3.27,True
2024-10-16,1983.24,2116.67,1315.56,18.67,36.33,True,1.67,8.24,7.76,True,3.56,2.44,True
2024-10-17,1983.06,2116.65,1315.49,18.65,36.35,True,1.65,8.06,7.94,True,3.49,2.51,True
2024-10-18,1982.33,2116.44,1315.09,18.44,36.56,True,1.44,7.33,8.67,True,3.09,2.91,True
2024-10-19,1981.4,2116.07,1315.11,18.07,36.93,True,1.07,6.4,9.6,True,3.11,2.89,True
2024-10-20,1981.59,2115.25,1314.86,17.25,37.75,True,0.25,6.59,9.41,True,2.86,3.14,True
2024-10-21,1980.46,2114.39,1314.87,16.39,38.61,True,-0.61,5.46,10.54,True,2.87,3.13,True
2024-10-22,1979.53,2113.35,1315.81,15.35,39.65,True,-1.65,4.53,11.47,True,3.81,2.19,True
2024-10-23,1978.8,2112.6,1314.74,14.6,40.4,True,-2.4,3.8,12.2,True,2.74,3.26,True
2024-10-24,1978.39,2111.57,1315.48,13.57,41.43,True,-3.43,3.39,12.61,True,3.48,2.52,True
2024-10-25,1979.47,2111.28,1314.97,13.28,41.72,True,-3.72,4.47,11.53,True,2.97,3.03,True
2024-10-26,1979.27,2111.62,1314.93,13.62,41.38,True,-3.38,4.27,11.73,True,2.93,3.07,True
2024-10-27,1979.3,2111.93,1315.35,13.93,41.07,True,-3.07,4.3,11.7,True,3.35,2.65,True
2024-10-28,1979.36,2112.79,1314.98,14.79,40.21,True,-2.21,4.36,11.64,True,2.98,3.02,True
2024-10-29,1979.8,2113.65,1315.16,15.65,39.35,True,-1.35,4.8,11.2,True,3.16,2.84,True
2024-10-30,1980.91,2114.44,1315.21,16.44,38.56,True,-0.56,5.91,10.09,True,3.21,2.79,True
2024-10-31,,,,,,False,,,,False,,,False
2024-11-01,1981.62,2115.23,1315.07,17.23,37.77,True,0.23,6.62,9.38,True,3.07,2.93,True
2024-11-02,1981.6,2115.42,1314.89,17.42,37.58,True,0.42,6.6,9.4,True,2.89,3.11,True
2024-11-03,1982.05,2115.93,1315.17,17.93,37.07,True,0.93,7.05,8.95,True,3.17,2.83,True
2024-11-04,1981.9,2115.99,1315.34,17.99,37.01,True,0.99,6.9,9.1,True,3.34,2.66,True
2024-11-05,1981.17,2115.51,1314.46,17.51,37.49,True,0.51,6.17,9.83,True,2.46,3.54,True
2024-11-06,1982.05,2114.24,1315.25,16.24,38.76,True,-0.76,7.05,8.95,True,3.25,2.75,True
2024-11-07,1982.4,2112.89,1315.73,14.89,40.11,True,-2.11,7.4,8.6,True,3.73,2.27,True
2024-11-08,1982.69,2111.46,1315.11,13.46,41.54,True,-3.54,7.69,8.31,True,3.11,2.89,True
2024-11-09,1982.61,2111.01,1315.71,13.01,41.99,True,-3.99,7.61,8.39,True,3.71,2.29,True
2024-11-10,1982.26,2111.28,1314.37,13.28,41.72,True,-3.72,7.26,8.74,True,2.37,3.63,True
2024-11-11,1981.44,2111.55,1315.37,13.55,41.45,True,-3.45,6.44,9.56,True,3.37,2.63,True
2024-11-12,1980.43,2111.56,1313.82,13.56,41.44,True,-3.44,5.43,10.57,True,1.82,4.18,True
2024-11-13,1979.92,2111.28,1314.56,13.28,41.72,True,-3.72,4.92,11.08,True,2.56,3.44,True
2024-11-14,1980.44,2110.82,1315.06,12.82,42.18,True,-4.18,5.44,10.56,True,3.06,2.94,True
2024-11-15,1980.8,2110.31,1314.8,12.31,42.69,True,-4.69,5.8,10.2,True,2.8,3.2,True
2024-11-16,1980.9,2110.55,1315.77,12.55,42.45,True,-4.45,5.9,10.1,True,3.77,2.23,True
2024-11-17,1981.18,2110.81,1315.78,12.81,42.19,True,-4.19,6.18,9.82,True,3.78,2.22,True
2024-11-18,1981.26,2111.04,1315.14,13.04,41.96,True,-3.96,6.26,9.74,True,3.14,2.86,True
2024-11-19,1981.45,2111.05,1314.69,13.05,41.95,True,-3.95,6.45,9.55,True,2.69,3.31,True
2024-11-20,1981.17,2111.07,1314.56,13.07,41.93,True,-3.93,6.17,9.83,True,2.56,3.44,True
2024-11-21,1981.51,2110.8,1315.78,12.8,42.2,True,-4.2,6.51,9.49,True,3.78,2.22,True
2024-11-22,1981.87,2111.03,1315.68,13.03,41.97,True,-3.97,6.87,9.13,True,3.68,2.32,True
2024-11-23,1982.24,2111.33,1315.69,13.33,41.67,True,-3.67,7.24,8.76,True,3.69,2.31,True
2024-11-24,1982.59,2111.68,1315.69,13.68,41.32,True,-3.32,7.59,8.41,True,3.69,2.31,True
2024-11-25,1982.04,2111.61,1314.68,13.61,41.39,True,-3.39,7.04,8.96,True,2.68,3.32,True
2024-11-26,1981.36,2111.34,1315.49,13.34,41.66,True,-3.66,6.36,9.64,True,3.49,2.51,True
2024-11-27,1981.69,2111.39,1315.37,13.39,41.61,True,-3.61,6.69,9.31,True,3.37,2.63,True
2024-11-28,1982.14,2111.55,1313.88,13.55,41.45,True,-3.45,7.14,8.86,True,1.88,4.12,True
2024-11-29,1982.52,2112.03,1313.76,14.03,40.97,True,-2.97,7.52,8.48,True,1.76,4.24,True
2024-11-30,,,,,,False,,,,False,,,False
2024-12-01,1983.05,2112.83,1315.21,14.83,40.17,True,-2.17,8.05,7.95,True,3.21,2.79,True
2024-12-02,1981.27,2112.93,1314.31,14.93,40.07,True,-2.07,6.27,9.73,True,2.31,3.69,True
2024-12-03,1982.04,2111.62,1315.04,13.62,41.38,True,-3.38,7.04,8.96,True,3.04,2.96,True
2024-12-04,1982.23,2111.93,1314.65,13.93,41.07,True,-3.07,7.23,8.77,True,2.65,3.35,True
2024-12-05,1982.25,2112.36,1314.67,14.36,40.64,True,-2.64,7.25,8.75,True,2.67,3.33,True
2024-12-06,1982.06,2112.51,1314.96,14.51,40.49,True,-2.49,7.06,8.94,True,2.96,3.04,True
2024-12-07,1983.59,2113.02,1314.21,15.02,39.98,True,-1.98,8.59,7.41,True,2.21,3.79,True
2024-12-08,1984.68,2113.67,1314.21,15.67,39.33,True,-1.33,9.68,6.32,True,2.21,3.79,True
2024-12-09,1984.22,2114.26,1315.26,16.26,38.74,True,-0.74,9.22,6.78,True,3.26,2.74,True
2024-12-10,1983.86,2114.54,1315.22,16.54,38.46,True,-0.46,8.86,7.14,True,3.22,2.78,True
2024-12-11,1984.39,2115.35,1315.77,17.35,37.65,True,0.35,9.39,6.61,True,3.77,2.23,True
2024-12-12,1983.76,2115.68,1314.88,17.68,37.32,True,0.68,8.76,7.24,True,2.88,3.12,True
2024-12-13,1982.44,2115.79,1314.9,17.79,37.21,True,0.79,7.44,8.56,True,2.9,3.1,True
2024-12-14,1983.13,2115.89,1315.01,17.89,37.11,True,0.89,8.13,7.87,True,3.01,2.99,True
2024-12-15,1983.51,2116.3,1315.24,18.3,36.7,True,1.3,8.51,7.49,True,3.24,2.76,True
2024-12-16,1984.23,2116.93,1314.39,18.93,36.07,True,1.93,9.23,6.77,True,2.39,3.61,True
2024-12-17,1984.86,2117.29,1314.77,19.29,35.71,True,2.29,9.86,6.14,True,2.77,3.23,True
2024-12-18,1985.3,2118.02,1315.02,20.02,34.98,True,3.02,10.3,5.7,True,3.02,2.98,True
2024-12-19,1985.18,2118.75,1315.09,20.75,34.25,True,3.75,10.18,5.82,True,3.09,2.91,True
2024-12-20,1985.04,2118.68,1314.84,20.68,34.32,True,3.68,10.04,5.96,True,2.84,3.16,True
2024-12-21,1984.94,2118.15,1315.7,20.15,34.85,True,3.15,9.94,6.06,True,3.7,2.3,True
2024-12-22,1985.56,2117.72,1315.24,19.72,35.28,True,2.72,10.56,5.44,True,3.24,2.76,True
2024-12-23,1986.1,2118.02,1314.33,20.02,34.98,True,3.02,11.1,4.9,True,2.33,3.67,True
2024-12-24,1986.37,2118.55,1315.13,20.55,34.45,True,3.55,11.37,4.63,True,3.13,2.87,True
2024-12-25,1987.03,2119.13,1314.65,21.13,33.87,True,4.13,12.03,3.97,True,2.65,3.35,True
2024-12-26,1987.2,2119.62,1314.79,21.62,33.38,True,4.62,12.2,3.8,True,2.79,3.21,True
2024-12-27,1985.95,2121.63,1315.39,23.63,31.37,True,6.63,10.95,5.05,True,3.39,2.61,True
2024-12-28,1985.9,2122.61,1314.94,24.61,30.39,True,7.61,10.9,5.1,True,2.94,3.06,True
2024-12-29,1986.72,2123.72,1315.48,25.72,29.28,True,8.72,11.72,4.28,True,3.48,2.52,True
2024-12-30,1987.2,2125.1,1314.68,27.1,27.9,True,10.1,12.2,3.8,True,2.68,3.32,True
2024-12-31,,,,,,False,,,,False,,,False
2025-01-01,1988.43,2128.03,1315.63,30.03,24.97,True,13.03,13.43,2.57,True,3.63,2.37,True
2025-01-02,1988.6,2130.17,1315.55,32.17,22.83,True,15.17,13.6,2.4,True,3.55,2.45,True
2025-01-03,1990.44,2131.59,1314.88,33.59,21.41,True,16.59,15.44,0.56,True,2.88,3.12,True
2025-01-04,1989.26,2133.66,1314.94,35.66,19.34,True,18.66,14.26,1.74,True,2.94,3.06,True
2025-01-05,1988.81,2135.85,1315.79,37.85,17.15,True,20.85,13.81,2.19,True,3.79,2.21,True
2025-01-06,1989.08,2137.28,1314.24,39.28,15.72,True,22.28,14.08,1.92,True,2.24,3.76,True
2025-01-07,1988.08,2138.4,1315.33,40.4,14.6,True,23.4,13.08,2.92,True,3.33,2.67,True
2025-01-08,1987.55,2140.12,1315.65,42.12,12.88,True,25.12,12.55,3.45,True,3.65,2.35,True
2025-01-09,1987.91,2141.58,1314.62,43.58,11.42,True,26.58,12.91,3.09,True,2.62,3.38,True
2025-01-10,1988.16,2142.81,1314.97,44.81,10.19,True,27.81,13.16,2.84,True,2.97,3.03,True
2025-01-11,1988.54,2143.8,1315.11,45.8,9.2,True,28.8,13.54,2.46,True,3.11,2.89,True
2025-01-12,1988.55,2144.6,1314.5,46.6,8.4,True,29.6,13.55,2.45,True,2.5,3.5,True
2025-01-13,1987.25,2145.05,1313.77,47.05,7.95,True,30.05,12.25,3.75,True,1.77,4.23,True
2025-01-14,1987.64,2144.81,1314.47,46.81,8.19,True,29.81,12.64,3.36,True,2.47,3.53,True
2025-01-15,1988.35,2144.48,1314.2,46.48,8.52,True,29.48,13.35,2.65,True,2.2,3.8,True
2025-01-16,1988.55,2144.29,1314.72,46.29,8.71,True,29.29,13.55,2.45,True,2.72,3.28,True
2025-01-17,1988.44,2144.51,1315.39,46.51,8.49,True,29.51,13.44,2.56,True,3.39,2.61,True
2025-01-18,1988.25,2145.12,1314.98,47.12,7.88,True,30.12,13.25,2.75,True,2.98,3.02,True
2025-01-19,1987.82,2145.7,1314.31,47.7,7.3,True,30.7,12.82,3.18,True,2.31,3.69,True
2025-01-20,1987.56,2145.76,1315.39,47.76,7.24,True,30.76,12.56,3.44,True,3.39,2.61,True
2025-01-21,1988.08,2145.64,1314.2,47.64,7.36,True,30.64,13.08,2.92,True,2.2,3.8,True
2025-01-22,1988.47,2145.73,1314.69,47.73,7.27,True,30.73,13.47,2.53,True,2.69,3.31,True
2025-01-23,1987.71,2146.24,1315.13,48.24,6.76,True,31.24,12.71,3.29,True,3.13,2.87,True
2025-01-24,1987.39,2146.07,1314.94,48.07,6.93,True,31.07,12.39,3.61,True,2.94,3.06,True
2025-01-25,1988.33,2145.89,1315.42,47.89,7.11,True,30.89,13.33,2.67,True,3.42,2.58,True
2025-01-26,1989.05,2146.41,1315.97,48.41,6.59,True,31.41,14.05,1.95,True,3.97,2.03,True
2025-01-27,1988.89,2146.93,1314.84,48.93,6.07,True,31.93,13.89,2.11,True,2.84,3.16,True
2025-01-28,1988.34,2147.43,1314.84,49.43,5.57,True,32.43,13.34,2.66,True,2.84,3.16,True
2025-01-29,1988.88,2148.3,1314.87,50.3,4.7,True,33.3,13.88,2.12,True,2.87,3.13,True
2025-01-30,1988.55,2149.19,1315.19,51.19,3.81,True,34.19,13.55,2.45,True,3.19,2.81,True
2025-01-31,,,,,,False,,,,False,,,False
2025-02-01,1987.91,2150.44,1314.97,52.44,2.56,True,35.44,12.91,3.09,True,2.97,3.03,True
2025-02-02,1987.84,2150.87,1315.48,52.87,2.13,True,35.87,12.84,3.16,True,3.48,2.52,True
2025-02-03,1988.0,2150.86,1315.3,52.86,2.14,True,35.86,13.0,3.0,True,3.3,2.7,True
2025-02-04,1986.29,2151.27,1315.6,53.27,1.73,True,36.27,11.29,4.71,True,3.6,2.4,True
2025-02-05,1986.2,2151.25,1315.14,53.25,1.75,True,36.25,11.2,4.8,True,3.14,2.86,True
2025-02-06,1986.04,2151.43,1315.47,53.43,1.57,True,36.43,11.04,4.96,True,3.47,2.53,True
2025-02-07,1986.47,2151.57,1314.5,53.57,1.43,True,36.57,11.47,4.53,True,2.5,3.5,True
2025-02-08,1986.73,2152.04,1314.95,54.04,0.96,True,37.04,11.73,4.27,True,2.95,3.05,True
2025-02-09,1986.92,2152.74,1315.06,54.74,0.26,True,37.74,11.92,4.08,True,3.06,2.94,True
2025-02-10,1985.65,2152.97,1315.5,54.97,0.03,True,37.97,10.65,5.35,True,3.5,2.5,True
2025-02-11,1985.95,2153.0,1315.15,55.0,0.0,True,38.0,10.95,5.05,True,3.15,2.85,True
2025-02-12,1986.65,2152.99,1314.65,54.99,0.01,True,37.99,11.65,4.35,True,2.65,3.35,True
2025-02-13,1987.45,2153.07,1315.77,55.07,-0.07,False,38.07,12.45,3.55,True,3.77,2.23,True
2025-02-14,1989.97,2153.46,1316.56,55.46,-0.46,False,38.46,14.97,1.03,True,4.56,1.44,True
2025-02-15,1990.42,2153.97,1313.95,55.97,-0.97,False,38.97,15.42,0.58,True,1.95,4.05,True
2025-02-16,1990.96,2154.02,1314.95,56.02,-1.02,False,39.02,15.96,0.04,True,2.95,3.05,True
2025-02-17,1990.95,2154.05,1315.12,56.05,-1.05,False,39.05,15.95,0.05,True,3.12,2.88,True
2025-02-18,1990.94,2154.44,1314.6,56.44,-1.44,False,39.44,15.94,0.06,True,2.6,3.4,True
2025-02-19,1990.68,2154.19,1313.99,56.19,-1.19,False,39.19,15.68,0.32,True,1.99,4.01,True
2025-02-20,1990.88,2153.99,1315.08,55.99,-0.99,False,38.99,15.88,0.12,True,3.08,2.92,True
2025-02-21,1990.96,2153.71,1315.27,55.71,-0.71,False,38.71,15.96,0.04,True,3.27,2.73,True
2025-02-22,1990.86,2153.75,1315.46,55.75,-0.75,False,38.75,15.86,0.14,True,3.46,2.54,True
2025-02-23,1990.59,2153.74,1314.19,55.74,-0.74,False,38.74,15.59,0.41,True,2.19,3.81,True
2025-02-24,1990.59,2153.32,1315.14,55.32,-0.32,False,38.32,15.59,0.41,True,3.14,2.86,True
2025-02-25,1990.59,2153.29,1313.97,55.29,-0.29,False,38.29,15.59,0.41,True,1.97,4.03,True
2025-02-26,1990.53,2153.42,1314.42,55.42,-0.42,False,38.42,15.53,0.47,True,2.42,3.58,True
2025-02-27,1990.95,2153.32,1313.94,55.32,-0.32,False,38.32,15.95,0.05,True,1.94,4.06,True
2025-02-28,,,,,,False,,,,False,,,False
2025-03-01,1990.89,2153.92,1314.71,55.92,-0.92,False,38.92,15.89,0.11,True,2.71,3.29,True
2025-03-02,1990.85,2154.25,1314.37,56.25,-1.25,False,39.25,15.85,0.15,True,2.37,3.63,True
2025-03-03,1990.85,2154.6,1314.27,56.6,-1.6,False,39.6,15.85,0.15,True,2.27,3.73,True
2025-03-04,1990.78,2154.17,1314.72,56.17,-1.17,False,39.17,15.78,0.22,True,2.72,3.28,True
2025-03-05,1990.8,2154.09,1315.29,56.09,-1.09,False,39.09,15.8,0.2,True,3.29,2.71,True
2025-03-06,1990.71,2154.0,1315.19,56.0,-1.0,False,39.0,15.71,0.29,True,3.19,2.81,True
2025-03-07,1991.03,2153.71,1315.72,55.71,-0.71,False,38.71,16.03,-0.03,False,3.72,2.28,True
2025-03-08,1990.86,2153.4,1315.65,55.4,-0.4,False,38.4,15.86,0.14,True,3.65,2.35,True
2025-03-09,1990.97,2153.5,1315.45,55.5,-0.5,False,38.5,15.97,0.03,True,3.45,2.55,True
2025-03-10,1990.88,2153.16,1315.58,55.16,-0.16,False,38.16,15.88,0.12,True,3.58,2.42,True
2025-03-11,1990.5,2153.24,1314.46,55.24,-0.24,False,38.24,15.5,0.5,True,2.46,3.54,True
2025-03-12,1990.26,2153.08,1314.09,55.08,-0.08,False,38.08,15.26,0.74,True,2.09,3.91,True
2025-03-13,1990.08,2153.04,1315.54,55.04,-0.04,False,38.04,15.08,0.92,True,3.54,2.46,True
2025-03-14,1990.17,2153.18,1314.33,55.18,-0.18,False,38.18,15.17,0.83,True,2.33,3.67,True
2025-03-15,1990.06,2153.39,1314.04,55.39,-0.39,False,38.39,15.06,0.94,True,2.04,3.96,True
2025-03-16,1989.43,2153.63,1315.25,55.63,-0.63,False,38.63,14.43,1.57,True,3.25,2.75,True
2025-03-17,1989.51,2153.61,1315.36,55.61,-0.61,False,38.61,14.51,1.49,True,3.36,2.64,True
2025-03-18,1990.17,2153.31,1314.43,55.31,-0.31,False,38.31,15.17,0.83,True,2.43,3.57,True
2025-03-19,1990.01,2153.12,1314.49,55.12,-0.12,False,38.12,15.01,0.99,True,2.49,3.51,True
2025-03-20,1989.15,2153.05,1314.84,55.05,-0.05,False,38.05,14.15,1.85,True,2.84,3.16,True
2025-03-21,1988.09,2153.09,1314.67,55.09,-0.09,False,38.09,13.09,2.91,True,2.67,3.33,True
2025-03-22,1988.88,2153.28,1315.0,55.28,-0.28,False,38.28,13.88,2.12,True,3.0,3.0,True
2025-03-23,1989.52,2153.58,1314.4,55.58,-0.58,False,38.58,14.52,1.48,True,2.4,3.6,True
2025-03-24,1990.25,2153.12,1315.14,55.12,-0.12,False,38.12,15.25,0.75,True,3.14,2.86,True
2025-03-25,1989.43,2152.99,1314.6,54.99,0.01,True,37.99,14.43,1.57,True,2.6,3.4,True
2025-03-26,1988.98,2152.82,1315.57,54.82,0.18,True,37.82,13.98,2.02,True,3.57,2.43,True
2025-03-27,1988.1,2153.11,1314.4,55.11,-0.11,False,38.11,13.1,2.9,True,2.4,3.6,True
2025-03-28,1988.62,2153.14,1315.35,55.14,-0.14,False,38.14,13.62,2.38,True,3.35,2.65,True
2025-03-29,1988.53,2153.5,1315.61,55.5,-0.5,False,38.5,13.53,2.47,True,3.61,2.39,True
2025-03-30,1990.33,2153.88,1314.37,55.88,-0.88,False,38.88,15.33,0.67,True,2.37,3.63,True
2025-03-31,,,,,,False,,,,False,,,False
2025-04-01,1990.89,2153.66,1315.07,55.66,-0.66,False,38.66,15.89,0.11,True,3.07,2.93,True
2025-04-02,1990.85,2153.91,1314.84,55.91,-0.91,False,38.91,15.85,0.15,True,2.84,3.16,True
2025-04-03,1990.67,2153.78,1314.81,55.78,-0.78,False,38.78,15.67,0.33,True,2.81,3.19,True
2025-04-04,1990.62,2153.76,1314.65,55.76,-0.76,False,38.76,15.62,0.38,True,2.65,3.35,True
2025-04-05,1990.96,2154.04,1313.91,56.04,-1.04,False,39.04,15.96,0.04,True,1.91,4.09,True
2025-04-06,1991.12,2154.44,1316.03,56.44,-1.44,False,39.44,16.12,-0.12,False,4.03,1.97,True
2025-04-07,1990.79,2153.97,1315.81,55.97,-0.97,False,38.97,15.79,0.21,True,3.81,2.19,True
2025-04-08,1990.89,2153.6,1315.13,55.6,-0.6,False,38.6,15.89,0.11,True,3.13,2.87,True
2025-04-09,1990.85,2153.61,1314.67,55.61,-0.61,False,38.61,15.85,0.15,True,2.67,3.33,True
2025-04-10,1991.07,2153.94,1316.02,55.94,-0.94,False,38.94,16.07,-0.07,False,4.02,1.98,True
2025-04-11,1991.21,2154.55,1314.82,56.55,-1.55,False,39.55,16.21,-0.21,False,2.82,3.18,True
2025-04-12,1990.85,2154.34,1315.82,56.34,-1.34,False,39.34,15.85,0.15,True,3.82,2.18,True
2025-04-13,1991.13,2154.34,1315.93,56.34,-1.34,False,39.34,16.13,-0.13,False,3.93,2.07,True
2025-04-14,1990.89,2153.95,1314.37,55.95,-0.95,False,38.95,15.89,0.11,True,2.37,3.63,True
2025-04-15,1990.78,2153.72,1314.14,55.72,-0.72,False,38.72,15.78,0.22,True,2.14,3.86,True
2025-04-16,1990.8,2153.54,1315.25,55.54,-0.54,False,38.54,15.8,0.2,True,3.25,2.75,True
2025-04-17,1990.88,2153.72,1315.7,55.72,-0.72,False,38.72,15.88,0.12,True,3.7,2.3,True
2025-04-18,1990.78,2153.94,1314.55,55.94,-0.94,False,38.94,15.78,0.22,True,2.55,3.45,True
2025-04-19,1990.7,2153.72,1315.72,55.72,-0.72,False,38.72,15.7,0.3,True,3.72,2.28,True
2025-04-20,1990.76,2153.57,1314.27,55.57,-0.57,False,38.57,15.76,0.24,True,2.27,3.73,True
2025-04-21,1990.96,2153.17,1315.87,55.17,-0.17,False,38.17,15.96,0.04,True,3.87,2.13,True
2025-04-22,1990.32,2152.94,1315.02,54.94,0.06,True,37.94,15.32,0.68,True,3.02,2.98,True
2025-04-23,1989.41,2152.76,1315.92,54.76,0.24,True,37.76,14.41,1.59,True,3.92,2.08,True
2025-04-24,1989.35,2152.5,1315.6,54.5,0.5,True,37.5,14.35,1.65,True,3.6,2.4,True
2025-04-25,1987.89,2152.78,1314.37,54.78,0.22,True,37.78,12.89,3.11,True,2.37,3.63,True
2025-04-26,1987.35,2153.23,1316.34,55.23,-0.23,False,38.23,12.35,3.65,True,4.34,1.66,True
2025-04-27,1987.17,2153.69,1314.43,55.69,-0.69,False,38.69,12.17,3.83,True,2.43,3.57,True
2025-04-28,1990.4,2153.8,1316.23,55.8,-0.8,False,38.8,15.4,0.6,True,4.23,1.77,True
2025-04-29,1990.43,2153.63,1315.2,55.63,-0.63,False,38.63,15.43,0.57,True,3.2,2.8,True
2025-04-30,,,,,,False,,,,False,,,False
2025-05-01,1989.88,2153.9,1315.93,55.9,-0.9,False,38.9,14.88,1.12,True,3.93,2.07,True
2025-05-02,1990.79,2153.82,1314.8,55.82,-0.82,False,38.82,15.79,0.21,True,2.8,3.2,True
2025-05-03,1990.87,2153.56,1316.07,55.56,-0.56,False,38.56,15.87,0.13,True,4.07,1.93,True
2025-05-04,1990.62,2153.68,1314.67,55.68,-0.68,False,38.68,15.62,0.38,True,2.67,3.33,True
2025-05-05,1990.88,2153.58,1315.02,55.58,-0.58,False,38.58,15.88,0.12,True,3.02,2.98,True
2025-05-06,1990.86,2153.77,1315.63,55.77,-0.77,False,38.77,15.86,0.14,True,3.63,2.37,True
2025-05-07,1990.95,2153.52,1315.79,55.52,-0.52,False,38.52,15.95,0.05,True,3.79,2.21,True
2025-05-08,1989.87,2153.63,1314.6,55.63,-0.63,False,38.63,14.87,1.13,True,2.6,3.4,True
2025-05-09,1989.62,2153.46,1315.04,55.46,-0.46,False,38.46,14.62,1.38,True,3.04,2.96,True
2025-05-10,1990.96,2154.21,1316.66,56.21,-1.21,False,39.21,15.96,0.04,True,4.66,1.34,True
2025-05-11,1990.35,2154.54,1316.29,56.54,-1.54,False,39.54,15.35,0.65,True,4.29,1.71,True
2025-05-12,1990.14,2155.56,1316.11,57.56,-2.56,False,40.56,15.14,0.86,True,4.11,1.89,True
2025-05-13,1990.52,2154.71,1316.59,56.71,-1.71,False,39.71,15.52,0.48,True,4.59,1.41,True
2025-05-14,1990.77,2154.11,1314.21,56.11,-1.11,False,39.11,15.77,0.23,True,2.21,3.79,True
2025-05-15,1990.85,2153.89,1315.37,55.89,-0.89,False,38.89,15.85,0.15,True,3.37,2.63,True
2025-05-16,1990.86,2153.83,1315.24,55.83,-0.83,False,38.83,15.86,0.14,True,3.24,2.76,True
2025-05-17,1990.95,2153.86,1315.09,55.86,-0.86,False,38.86,15.95,0.05,True,3.09,2.91,True
